Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2011-105417,2011-01-08,2011-01-13,Standard Class,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43,7,0.8,-18.2525
US-2014-141509,2014-09-30,2014-10-02,First Class,Sonia Cooley,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Newell 334,99.2,5,0.0,25.792
CA-2014-139493,2014-09-14,2014-09-20,Standard Class,Speros Goranitis,Consumer,United States,Asheville,North Carolina,South,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,5,0.2,2.786
CA-2011-151967,2011-10-22,2011-10-26,Standard Class,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,South,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0.0,10.3936
US-2013-140158,2013-10-05,2013-10-09,Standard Class,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,0.0,13.984
US-2013-140158,2013-10-05,2013-10-09,Standard Class,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0.0,2591.9568
US-2013-140158,2013-10-05,2013-10-09,Standard Class,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Storage,Letter Size File,119.1,3,0.0,34.539
CA-2012-130974,2012-11-27,2012-11-29,Second Class,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,Xerox 1977,40.08,6,0.0,19.2384
CA-2012-130974,2012-11-27,2012-11-29,Second Class,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,Xerox 1884,59.94,3,0.0,28.1718
CA-2012-130974,2012-11-27,2012-11-29,Second Class,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98,2,0.0,88.3932
CA-2012-130974,2012-11-27,2012-11-29,Second Class,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,1,0.0,32.4862
CA-2012-130974,2012-11-27,2012-11-29,Second Class,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,3,0.0,4.6764
CA-2012-130974,2012-11-27,2012-11-29,Second Class,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,Xerox 197,154.9,5,0.0,69.705
CA-2012-130974,2012-11-27,2012-11-29,Second Class,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,Tables,Hon Non-Folding Utility Tables,446.068,4,0.3,0.0
CA-2014-133487,2014-05-07,2014-05-10,Second Class,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,West,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0.0,41.2938
CA-2011-142951,2011-10-08,2011-10-08,Same Day,Jack Garza,Consumer,United States,Charlotte,North Carolina,South,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472,3,0.2,4.9878
CA-2011-133592,2011-12-31,2012-01-07,Standard Class,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Paper,Xerox 1917,195.64,4,0.0,91.9508
CA-2011-133592,2011-12-31,2012-01-07,Standard Class,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Paper,Xerox 1970,14.94,3,0.0,7.0218
CA-2011-133592,2011-12-31,2012-01-07,Standard Class,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,4,0.0,742.632
CA-2011-133592,2011-12-31,2012-01-07,Standard Class,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,0.0,78.6508
CA-2011-133592,2011-12-31,2012-01-07,Standard Class,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,6,0.0,151.47
CA-2012-120782,2012-04-28,2012-05-01,First Class,Shirley Daniels,Home Office,United States,Midland,Michigan,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732,1,0.1,41.496
CA-2012-120782,2012-04-28,2012-05-01,First Class,Shirley Daniels,Home Office,United States,Midland,Michigan,Central,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,3,0.0,1906.485
CA-2012-116876,2012-02-14,2012-02-21,Standard Class,Ted Trevino,Consumer,United States,Rochester,New York,East,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424,9,0.2,9.5787
CA-2012-116876,2012-02-14,2012-02-21,Standard Class,Ted Trevino,Consumer,United States,Rochester,New York,East,Technology,Phones,Samsung Galaxy S4,625.99,1,0.0,187.797
CA-2013-169838,2013-11-26,2013-11-30,Standard Class,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,0.0,329.4081
CA-2013-169838,2013-11-26,2013-11-30,Standard Class,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1,0.0,8.304
CA-2013-169838,2013-11-26,2013-11-30,Standard Class,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160.0,8,0.0,62.4
US-2014-128951,2014-07-16,2014-07-18,First Class,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,3,0.0,50.3832
US-2014-128951,2014-07-16,2014-07-18,First Class,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3,0.0,157.1292
US-2014-128951,2014-07-16,2014-07-18,First Class,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.2208
CA-2011-102330,2011-12-29,2012-01-03,Standard Class,Arianne Irving,Consumer,United States,Brentwood,California,West,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6,0.0,44.4
CA-2011-102330,2011-12-29,2012-01-03,Standard Class,Arianne Irving,Consumer,United States,Brentwood,California,West,Technology,Phones,HTC One,319.968,4,0.2,35.9964
CA-2013-118899,2013-03-23,2013-03-23,Same Day,Marc Crier,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,7,0.2,14.6902
CA-2014-107958,2014-07-03,2014-07-06,First Class,Adrian Hane,Home Office,United States,Houston,Texas,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5,0.2,59.4355
CA-2014-107958,2014-07-03,2014-07-06,First Class,Adrian Hane,Home Office,United States,Houston,Texas,Central,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232,4,0.8,-8.1096
CA-2014-151799,2014-12-15,2014-12-19,Standard Class,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,2,0.0,467.9922
CA-2014-151799,2014-12-15,2014-12-19,Standard Class,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Storage,Safco Industrial Shelving,73.85,1,0.0,2.2155
CA-2014-151799,2014-12-15,2014-12-19,Standard Class,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0.0,6.6846
CA-2014-151799,2014-12-15,2014-12-19,Standard Class,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,6,0.0,8.1216
CA-2014-151799,2014-12-15,2014-12-19,Standard Class,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582,2,0.3,-52.6582
CA-2013-114601,2013-08-27,2013-09-03,Standard Class,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Paper,Xerox 1950,11.56,2,0.0,5.6644
CA-2013-114601,2013-08-27,2013-09-03,Standard Class,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0.0,58.7916
CA-2013-114601,2013-08-27,2013-09-03,Standard Class,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Furniture,Tables,Hon 4060 Series Tables,447.84,4,0.0,98.5248
CA-2013-114601,2013-08-27,2013-09-03,Standard Class,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit�Smart WiFi Router,479.97,3,0.0,163.1898
CA-2013-114601,2013-08-27,2013-09-03,Standard Class,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,Newell 335,8.64,3,0.0,2.5056
CA-2014-100237,2014-10-16,2014-10-20,Standard Class,Stuart Van,Corporate,United States,Orem,Utah,West,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,2,0.0,4.2048
CA-2011-139542,2011-10-25,2011-10-29,Standard Class,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3,0.2,0.5097
CA-2011-139542,2011-10-25,2011-10-29,Standard Class,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698,3,0.7,-9.5886
US-2012-142811,2012-04-02,2012-04-07,Standard Class,John Lucas,Consumer,United States,Mesa,Arizona,West,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,5,0.2,32.925
CA-2014-139353,2014-10-29,2014-10-31,Second Class,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,3,0.2,15.5904
CA-2014-139353,2014-10-29,2014-10-31,Second Class,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368
CA-2014-139353,2014-10-29,2014-10-31,Second Class,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Paper,Xerox 1936,47.952,3,0.2,16.1838
CA-2011-150203,2011-12-05,2011-12-07,First Class,Joni Blumstein,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,0.0,72.5754
US-2014-101518,2014-11-04,2014-11-09,Standard Class,Peter B�hler,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3,0.2,0.5097
CA-2012-149636,2012-01-06,2012-01-12,Standard Class,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5,0.2,9.25
CA-2012-149636,2012-01-06,2012-01-12,Standard Class,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938,2,0.7,-1.3566
US-2014-146213,2014-09-10,2014-09-15,Standard Class,Matt Connell,Corporate,United States,Los Angeles,California,West,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,0.0,51.1872
CA-2012-108588,2012-01-05,2012-01-10,Standard Class,Brooke Gillingham,Corporate,United States,New York City,New York,East,Office Supplies,Art,Newell 34,59.52,3,0.0,15.4752
CA-2012-108588,2012-01-05,2012-01-10,Standard Class,Brooke Gillingham,Corporate,United States,New York City,New York,East,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0.0,8.2156
CA-2012-108588,2012-01-05,2012-01-10,Standard Class,Brooke Gillingham,Corporate,United States,New York City,New York,East,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168,2,0.2,4.6088
US-2014-138086,2014-04-17,2014-04-21,Standard Class,Jesus Ocampo,Home Office,United States,San Francisco,California,West,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3,0.0,12.222
CA-2012-139374,2012-09-10,2012-09-14,Standard Class,Alex Russell,Corporate,United States,Austin,Texas,Central,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886,1,0.3,-2.5698
CA-2013-113978,2013-09-26,2013-09-30,Standard Class,Tony Sayre,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256,1,0.2,17.891
CA-2013-113978,2013-09-26,2013-09-30,Standard Class,Tony Sayre,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Storage,Eldon Gobal File Keepers,24.224,2,0.2,-4.8448
CA-2013-113978,2013-09-26,2013-09-30,Standard Class,Tony Sayre,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884
US-2012-150231,2012-03-16,2012-03-20,Second Class,Jim Kriz,Home Office,United States,New York City,New York,East,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,3,0.0,6.3072
CA-2013-106915,2013-11-27,2013-12-03,Standard Class,George Ashbrook,Consumer,United States,El Paso,Texas,Central,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856,4,0.2,4.2408
US-2013-109260,2013-09-27,2013-10-02,Standard Class,Tanja Norvell,Home Office,United States,Tallahassee,Florida,South,Technology,Accessories,Logitech�VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,0.2,-75.5958
CA-2014-104850,2014-06-14,2014-06-20,Standard Class,Tamara Willingham,Home Office,United States,Seattle,Washington,West,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,4,0.2,-25.4744
CA-2014-140508,2014-09-19,2014-09-22,First Class,Pete Armstrong,Home Office,United States,Dallas,Texas,Central,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,4,0.2,35.89
CA-2014-143294,2014-06-03,2014-06-09,Standard Class,John Dryer,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1977,10.688,2,0.2,3.7408
CA-2013-165673,2013-05-16,2013-05-20,Second Class,Michael Nguyen,Consumer,United States,Springfield,Ohio,East,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,0.2,5.5216
CA-2014-134418,2014-09-16,2014-09-21,Standard Class,Gene McClure,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3,0.0,5.2164
US-2013-106313,2013-08-23,2013-08-27,Standard Class,Deirdre Greer,Corporate,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 202,19.44,3,0.0,9.3312
CA-2011-105872,2011-05-30,2011-06-06,Standard Class,James Galang,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368,4,0.2,26.388
CA-2014-108287,2014-12-19,2014-12-21,First Class,Alex Grayson,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Art,Newell 310,12.672,9,0.2,1.4256
CA-2014-141103,2014-07-31,2014-08-07,Standard Class,Jay Fein,Consumer,United States,Baltimore,Maryland,East,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,0.0,43.176
CA-2011-154781,2011-11-21,2011-11-26,Standard Class,Steve Carroll,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0.0,3.0268
CA-2011-154781,2011-11-21,2011-11-26,Standard Class,Steve Carroll,Home Office,United States,San Francisco,California,West,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1,0.0,28.497
CA-2012-147816,2012-09-24,2012-09-26,Second Class,Carlos Meador,Consumer,United States,Tucson,Arizona,West,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12,2,0.2,13.17
CA-2014-105326,2014-08-21,2014-08-28,Standard Class,Kean Thornton,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 203,25.92,4,0.0,12.4416
CA-2013-133613,2013-06-18,2013-06-23,Standard Class,Christine Phan,Corporate,United States,Waterbury,Connecticut,East,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2,0.0,3.7412
CA-2013-133613,2013-06-18,2013-06-23,Standard Class,Christine Phan,Corporate,United States,Waterbury,Connecticut,East,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97,3,0.0,153.0819
CA-2013-133613,2013-06-18,2013-06-23,Standard Class,Christine Phan,Corporate,United States,Waterbury,Connecticut,East,Office Supplies,Art,Newell 35,9.84,3,0.0,2.8536
CA-2012-109113,2012-12-19,2012-12-23,Standard Class,Eileen Kiefer,Home Office,United States,Chicago,Illinois,Central,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.488,2,0.2,4.779
CA-2012-156153,2012-05-31,2012-06-02,Second Class,Carl Weiss,Home Office,United States,Long Beach,New York,East,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0.0,0.3024
CA-2012-133242,2012-06-18,2012-06-24,Standard Class,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0.0,19.4688
CA-2012-133242,2012-06-18,2012-06-24,Standard Class,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04,2,0.0,58.5052
CA-2012-133242,2012-06-18,2012-06-24,Standard Class,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6,2,0.0,16.608
CA-2012-133242,2012-06-18,2012-06-24,Standard Class,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Technology,Phones,Cisco SPA301,467.97,3,0.0,140.391
CA-2012-133242,2012-06-18,2012-06-24,Standard Class,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Office Supplies,Binders,JM Magazine Binder,33.02,2,0.0,15.8496
CA-2012-158323,2012-11-30,2012-12-03,First Class,Ann Blume,Corporate,United States,Jacksonville,North Carolina,South,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068
CA-2012-161795,2012-12-21,2012-12-23,Second Class,Adam Hart,Corporate,United States,Columbus,Ohio,East,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008,2,0.2,0.3384
CA-2014-100902,2014-11-18,2014-11-22,Standard Class,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Paper,Xerox 1938,268.24,7,0.2,93.884
CA-2014-100902,2014-11-18,2014-11-22,Standard Class,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,South,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16,5,0.2,107.79
CA-2014-112844,2014-11-14,2014-11-17,Second Class,Stefania Perrino,Corporate,United States,Buffalo,New York,East,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0.0,12.208
CA-2014-112844,2014-11-14,2014-11-17,Second Class,Stefania Perrino,Corporate,United States,Buffalo,New York,East,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95,3,0.0,30.99
CA-2013-158925,2013-10-25,2013-10-29,Standard Class,Jennifer Patt,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3,0.2,5.4432
CA-2011-155390,2011-12-06,2011-12-11,Standard Class,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Paper,Xerox 1909,42.208,2,0.2,13.7176
CA-2014-123071,2014-12-04,2014-12-07,First Class,Clay Cheatham,Consumer,United States,Plano,Texas,Central,Office Supplies,Paper,Xerox 1998,10.368,2,0.2,3.6288
CA-2014-156391,2014-09-27,2014-09-29,First Class,Sara Luxemburg,Home Office,United States,Salem,Oregon,West,Office Supplies,Art,Prang Drawing Pencil Set,2.224,1,0.2,0.556
CA-2012-103093,2012-02-03,2012-02-07,Standard Class,Frank Olsen,Consumer,United States,Columbus,Georgia,South,Office Supplies,Envelopes,Staples,74.52,9,0.0,35.0244
US-2014-118941,2014-08-13,2014-08-13,Same Day,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,Office Supplies,Art,Newell 312,17.52,3,0.0,5.256
US-2014-118941,2014-08-13,2014-08-13,Same Day,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,5,0.0,373.779
US-2014-118941,2014-08-13,2014-08-13,Same Day,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9,5,0.0,59.373
CA-2012-169299,2012-08-24,2012-08-26,First Class,Denny Ordway,Consumer,United States,Portland,Oregon,West,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152
CA-2014-154088,2014-11-13,2014-11-18,Standard Class,Larry Blacks,Consumer,United States,Tallahassee,Florida,South,Office Supplies,Paper,Xerox 1968,26.72,5,0.2,9.352
CA-2013-155978,2013-08-02,2013-08-02,Same Day,Thomas Seio,Corporate,United States,Riverside,California,West,Technology,Phones,Apple iPhone 5,1039.728,2,0.2,90.9762
CA-2013-155978,2013-08-02,2013-08-02,Same Day,Thomas Seio,Corporate,United States,Riverside,California,West,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0.0,13.788
CA-2013-108196,2013-11-26,2013-12-03,Standard Class,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588,2,0.7,-304.392
CA-2013-108196,2013-11-26,2013-12-03,Standard Class,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985,5,0.7,-6599.978
CA-2013-108196,2013-11-26,2013-12-03,Standard Class,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976,3,0.2,11.9952
CA-2013-152800,2013-04-14,2013-04-16,First Class,Susan Pistek,Consumer,United States,San Francisco,California,West,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0.0,2.8764
CA-2011-166961,2011-12-27,2011-12-31,Standard Class,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,Office Supplies,Appliances,Staples,10.98,1,0.0,2.9646
CA-2011-166961,2011-12-27,2011-12-31,Standard Class,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,Office Supplies,Fasteners,Staples,7.86,3,0.0,3.6156
CA-2011-166961,2011-12-27,2011-12-31,Standard Class,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0.0,13.8915
CA-2011-166961,2011-12-27,2011-12-31,Standard Class,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056,3,0.2,13.896
CA-2013-139381,2013-04-19,2013-04-23,Standard Class,Roy Franz�sisch,Consumer,United States,Chesapeake,Virginia,South,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92,4,0.0,55.0584
CA-2013-139381,2013-04-19,2013-04-23,Standard Class,Roy Franz�sisch,Consumer,United States,Chesapeake,Virginia,South,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56,4,0.0,7.9812
CA-2012-132136,2012-03-08,2012-03-12,Standard Class,Frank Olsen,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8,-14.5656
CA-2013-162236,2013-11-05,2013-11-07,Second Class,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,2,0.2,3.9592
CA-2013-162236,2013-11-05,2013-11-07,Second Class,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,South,Furniture,Tables,BPI Conference Tables,876.3,10,0.4,-292.1
CA-2013-162236,2013-11-05,2013-11-07,Second Class,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758
US-2011-111353,2011-11-29,2011-12-06,Standard Class,Philip Brown,Consumer,United States,New York City,New York,East,Office Supplies,Labels,Avery 485,25.06,2,0.0,11.7782
US-2013-117037,2013-05-18,2013-05-21,First Class,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,1,0.8,-4.7685
US-2013-117037,2013-05-18,2013-05-21,First Class,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896,3,0.2,2.4675
US-2013-117037,2013-05-18,2013-05-21,First Class,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736
US-2013-117037,2013-05-18,2013-05-21,First Class,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,8,0.2,9.54
CA-2014-160801,2014-09-20,2014-09-20,Same Day,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842,3,0.7,-3.3894
CA-2013-108364,2013-12-20,2013-12-25,Standard Class,Barry Pond,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8,5,0.8,-2.88
CA-2014-169362,2014-10-13,2014-10-16,First Class,Sung Pak,Corporate,United States,Dallas,Texas,Central,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984,2,0.2,-1.4994
CA-2012-127481,2012-12-12,2012-12-15,Second Class,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,West,Office Supplies,Paper,Xerox 1930,32.4,5,0.0,15.876
CA-2012-127481,2012-12-12,2012-12-15,Second Class,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,West,Office Supplies,Paper,Xerox 1916,97.88,2,0.0,48.94
CA-2012-112711,2012-07-12,2012-07-18,Standard Class,Fred McMath,Consumer,United States,Amarillo,Texas,Central,Technology,Phones,Vtech CS6719,307.168,4,0.2,30.7168
